transition_time,from_stage,to_stage,onset_pac,onset_hjorth_mobility,delta_hjorth_mobility,onset_hjorth_complexity,delta_hjorth_complexity,onset_dfa,onset_perm_entropy,delta_perm_entropy,onset_spectral_entropy,delta_spectral_entropy,onset_svd_entropy,delta_svd_entropy,onset_sample_entropy,delta_sample_entropy,onset_petrosian_fd,delta_petrosian_fd,onset_katz_fd,delta_katz_fd,onset_lziv,delta_lziv,onset_hstar_hjorth_only,delta_hstar_hjorth_only,hstar_first_hjorth_only,onset_hstar_dfa_only,onset_hstar_hjorth_dfa,delta_hstar_hjorth_dfa,hstar_first_hjorth_dfa,onset_hstar_hjorth_dfa_petrosian,delta_hstar_hjorth_dfa_petrosian,hstar_first_hjorth_dfa_petrosian,onset_hstar_hjorth_dfa_perm,delta_hstar_hjorth_dfa_perm,hstar_first_hjorth_dfa_perm,onset_hstar_top4_hctsa,delta_hstar_top4_hctsa,hstar_first_top4_hctsa,onset_hstar_all_precede,delta_hstar_all_precede,hstar_first_all_precede,subject_id,delta_dfa,delta_hstar_dfa_only,hstar_first_dfa_only
30180.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,-25.0,0.0,45.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,,,-25.0,0.0,-25.0,0.0,False,45.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4271F0,70.0,70.0,False
30300.0,Sleep stage 1,Sleep stage W,-15.0,-5.0,10.0,,,,,,,,5.0,20.0,,,,,-5.0,10.0,-25.0,-10.0,,,,,,,,,,,,,,,,,,,,SC4271F0,,,
31770.0,Sleep stage 3,Sleep stage W,45.0,-15.0,-60.0,-25.0,-70.0,,-5.0,-50.0,5.0,-40.0,-15.0,-60.0,-15.0,-60.0,-5.0,-50.0,-5.0,-50.0,-25.0,-70.0,-25.0,-70.0,True,,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,SC4271F0,,,
38340.0,Sleep stage 4,Sleep stage W,-5.0,-5.0,0.0,-15.0,-10.0,-15.0,-15.0,-10.0,15.0,20.0,-5.0,0.0,-25.0,-20.0,-15.0,-10.0,-25.0,-20.0,-25.0,-20.0,-15.0,-10.0,True,-15.0,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,SC4271F0,-10.0,-10.0,True
41550.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,,,,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,,,,,,,,,,,,,,,,,,,,SC4271F0,,,
55650.0,Sleep stage 2,Sleep stage W,-25.0,-5.0,20.0,,,,5.0,30.0,-5.0,20.0,-5.0,20.0,-5.0,20.0,5.0,30.0,15.0,40.0,-5.0,20.0,,,,,,,,,,,,,,,,,,,,SC4271F0,,,
56700.0,Sleep stage 2,Sleep stage W,-15.0,-15.0,0.0,,,,-15.0,0.0,-15.0,0.0,-15.0,0.0,-5.0,10.0,-15.0,0.0,-25.0,-10.0,-15.0,0.0,,,,,,,,,,,,,,,,,,,,SC4271F0,,,
57090.0,Sleep stage 1,Sleep stage W,-25.0,-5.0,20.0,15.0,40.0,15.0,-5.0,20.0,-5.0,20.0,-5.0,20.0,,,-5.0,20.0,-25.0,0.0,-5.0,20.0,15.0,40.0,False,15.0,15.0,40.0,False,15.0,40.0,False,15.0,40.0,False,15.0,40.0,False,-5.0,20.0,False,SC4271F0,40.0,40.0,False
58110.0,Sleep stage 2,Sleep stage W,-5.0,-25.0,-20.0,,,,-5.0,0.0,-25.0,-20.0,-5.0,0.0,-25.0,-20.0,-5.0,0.0,-25.0,-20.0,-5.0,0.0,,,,,,,,,,,,,,,,,-5.0,0.0,False,SC4271F0,,,
43080.0,Sleep stage 3,Sleep stage W,55.0,-25.0,-80.0,15.0,-40.0,15.0,-25.0,-80.0,-15.0,-70.0,-25.0,-80.0,-15.0,-70.0,-25.0,-80.0,45.0,-10.0,-15.0,-70.0,15.0,-40.0,True,15.0,15.0,-40.0,True,15.0,-40.0,True,15.0,-40.0,True,15.0,-40.0,True,15.0,-40.0,True,SC4272F0,-40.0,-40.0,True
43500.0,Sleep stage 2,Sleep stage W,-15.0,-15.0,0.0,-5.0,10.0,-5.0,-5.0,10.0,-15.0,0.0,-15.0,0.0,95.0,110.0,-5.0,10.0,95.0,110.0,-15.0,0.0,-5.0,10.0,False,-5.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4272F0,10.0,10.0,False
47580.0,Sleep stage 2,Sleep stage W,-5.0,5.0,10.0,45.0,50.0,-5.0,5.0,10.0,25.0,30.0,5.0,10.0,,,5.0,10.0,15.0,20.0,15.0,20.0,45.0,50.0,False,-5.0,-5.0,0.0,False,-5.0,0.0,False,45.0,50.0,False,45.0,50.0,False,5.0,10.0,False,SC4272F0,0.0,0.0,False
48390.0,Sleep stage 2,Sleep stage W,-25.0,,,,,,55.0,80.0,65.0,90.0,,,,,45.0,70.0,,,15.0,40.0,,,,,,,,,,,,,,,,,,,,SC4272F0,,,
49230.0,Sleep stage 2,Sleep stage W,75.0,75.0,0.0,15.0,-60.0,15.0,5.0,-70.0,75.0,0.0,75.0,0.0,75.0,0.0,5.0,-70.0,75.0,0.0,45.0,-30.0,15.0,-60.0,True,15.0,15.0,-60.0,True,15.0,-60.0,True,15.0,-60.0,True,15.0,-60.0,True,5.0,-70.0,True,SC4272F0,-60.0,-60.0,True
51570.0,Sleep stage 3,Sleep stage W,25.0,25.0,0.0,-15.0,-40.0,-15.0,15.0,-10.0,35.0,10.0,25.0,0.0,35.0,10.0,15.0,-10.0,45.0,20.0,25.0,0.0,-15.0,-40.0,True,-15.0,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,SC4272F0,-40.0,-40.0,True
52110.0,Sleep stage 2,Sleep stage W,15.0,45.0,30.0,15.0,0.0,,-5.0,-20.0,45.0,30.0,45.0,30.0,45.0,30.0,-5.0,-20.0,45.0,30.0,45.0,30.0,15.0,0.0,False,,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,SC4272F0,,,
54420.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,,,,-5.0,20.0,-25.0,0.0,-25.0,0.0,5.0,30.0,-5.0,20.0,5.0,30.0,-15.0,10.0,,,,,,,,,,,,,,,,,,,,SC4272F0,,,
54900.0,Sleep stage 2,Sleep stage W,5.0,-25.0,-30.0,,,,5.0,0.0,5.0,0.0,-25.0,-30.0,-25.0,-30.0,5.0,0.0,-25.0,-30.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,SC4272F0,,,
58560.0,Sleep stage 2,Sleep stage W,-25.0,5.0,30.0,,,,75.0,100.0,,,5.0,30.0,55.0,80.0,75.0,100.0,-25.0,0.0,35.0,60.0,,,,,,,,,,,,,,,,,,,,SC4272F0,,,
60780.0,Sleep stage 2,Sleep stage W,-15.0,-5.0,10.0,,,-5.0,-5.0,10.0,25.0,40.0,-5.0,10.0,5.0,20.0,-5.0,10.0,5.0,20.0,5.0,20.0,,,,-5.0,,,,,,,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4272F0,10.0,10.0,False
66630.0,Sleep stage 1,Sleep stage W,35.0,105.0,70.0,-15.0,-50.0,-15.0,-5.0,-40.0,105.0,70.0,85.0,50.0,,,-5.0,-40.0,105.0,70.0,105.0,70.0,-15.0,-50.0,True,-15.0,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,SC4272F0,-50.0,-50.0,True
67710.0,Sleep stage 2,Sleep stage W,15.0,55.0,40.0,15.0,0.0,25.0,25.0,10.0,85.0,70.0,55.0,40.0,85.0,70.0,25.0,10.0,-15.0,-30.0,55.0,40.0,15.0,0.0,False,25.0,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,15.0,0.0,False,SC4272F0,10.0,10.0,False
68010.0,Sleep stage 1,Sleep stage W,15.0,15.0,0.0,-15.0,-30.0,-15.0,25.0,10.0,15.0,0.0,15.0,0.0,15.0,0.0,25.0,10.0,25.0,10.0,15.0,0.0,-15.0,-30.0,True,-15.0,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,SC4272F0,-30.0,-30.0,True
68460.0,Sleep stage 2,Sleep stage W,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC4272F0,,,
68970.0,Sleep stage 1,Sleep stage W,25.0,35.0,10.0,-5.0,-30.0,-5.0,-25.0,-50.0,,,35.0,10.0,,,-25.0,-50.0,55.0,30.0,,,-5.0,-30.0,True,-5.0,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,SC4272F0,-30.0,-30.0,True
69180.0,Sleep stage 2,Sleep stage W,-25.0,35.0,60.0,5.0,30.0,5.0,15.0,40.0,45.0,70.0,35.0,60.0,45.0,70.0,15.0,40.0,45.0,70.0,35.0,60.0,5.0,30.0,False,5.0,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,SC4272F0,30.0,30.0,False
69360.0,Sleep stage 2,Sleep stage W,-25.0,25.0,50.0,,,,,,25.0,50.0,25.0,50.0,,,,,85.0,110.0,35.0,60.0,,,,,,,,,,,,,,,,,,,,SC4272F0,,,
69630.0,Sleep stage 1,Sleep stage W,15.0,-5.0,-20.0,,,,-15.0,-30.0,-5.0,-20.0,-15.0,-30.0,-25.0,-40.0,-25.0,-40.0,,,-5.0,-20.0,,,,,,,,,,,,,,,,,65.0,50.0,False,SC4272F0,,,
37560.0,Sleep stage 1,Sleep stage W,-5.0,-25.0,-20.0,,,,95.0,100.0,,,-25.0,-20.0,,,95.0,100.0,-15.0,-10.0,-25.0,-20.0,,,,,,,,,,,,,,,,,,,,SC4281G0,,,
37890.0,Sleep stage 1,Sleep stage W,-15.0,5.0,20.0,-5.0,10.0,-5.0,-15.0,0.0,,,5.0,20.0,,,-15.0,0.0,,,,,-5.0,10.0,False,-5.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4281G0,10.0,10.0,False
38130.0,Sleep stage 1,Sleep stage W,25.0,25.0,0.0,-5.0,-30.0,-5.0,-5.0,-30.0,,,25.0,0.0,45.0,20.0,-5.0,-30.0,35.0,10.0,25.0,0.0,-5.0,-30.0,True,-5.0,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,SC4281G0,-30.0,-30.0,True
39180.0,Sleep stage 2,Sleep stage W,25.0,-5.0,-30.0,55.0,30.0,5.0,5.0,-20.0,-15.0,-40.0,-5.0,-30.0,25.0,0.0,5.0,-20.0,25.0,0.0,-25.0,-50.0,55.0,30.0,False,5.0,55.0,30.0,False,55.0,30.0,False,55.0,30.0,False,55.0,30.0,False,5.0,-20.0,True,SC4281G0,-20.0,-20.0,True
42810.0,Sleep stage 4,Sleep stage W,-15.0,-15.0,0.0,-25.0,-10.0,-25.0,-15.0,0.0,-5.0,10.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,-15.0,0.0,-25.0,-10.0,True,-25.0,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,SC4281G0,-10.0,-10.0,True
46290.0,Sleep stage 4,Sleep stage W,5.0,-5.0,-10.0,-5.0,-10.0,5.0,-5.0,-10.0,-25.0,-30.0,-5.0,-10.0,-25.0,-30.0,-5.0,-10.0,-25.0,-30.0,5.0,0.0,-5.0,-10.0,True,5.0,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,SC4281G0,0.0,0.0,False
51030.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,,-5.0,0.0,5.0,10.0,-5.0,0.0,5.0,10.0,-5.0,0.0,-5.0,0.0,5.0,10.0,-25.0,-20.0,True,,,,,,,,,,,45.0,50.0,False,-5.0,0.0,False,SC4281G0,,,
53310.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,-25.0,-15.0,-10.0,25.0,30.0,-5.0,0.0,15.0,20.0,-15.0,-10.0,15.0,20.0,5.0,10.0,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4281G0,-20.0,-20.0,True
58980.0,Sleep stage 2,Sleep stage W,5.0,5.0,0.0,-5.0,-10.0,-5.0,5.0,0.0,55.0,50.0,5.0,0.0,55.0,50.0,5.0,0.0,55.0,50.0,45.0,40.0,-5.0,-10.0,True,-5.0,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,SC4281G0,-10.0,-10.0,True
59280.0,Sleep stage 1,Sleep stage W,-5.0,-15.0,-10.0,,,,-5.0,0.0,-5.0,0.0,-15.0,-10.0,-25.0,-20.0,-5.0,0.0,5.0,10.0,-5.0,0.0,,,,,,,,,,,,,,,,,,,,SC4281G0,,,
62070.0,Sleep stage 3,Sleep stage W,-25.0,-25.0,0.0,-25.0,0.0,,-25.0,0.0,-5.0,20.0,-25.0,0.0,-5.0,20.0,-25.0,0.0,-15.0,10.0,-25.0,0.0,-25.0,0.0,False,,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4281G0,,,
66420.0,Sleep stage 2,Sleep stage W,-5.0,-15.0,-10.0,-5.0,0.0,-5.0,-5.0,0.0,-15.0,-10.0,-5.0,0.0,-15.0,-10.0,-5.0,0.0,-15.0,-10.0,25.0,30.0,-5.0,0.0,False,-5.0,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,SC4281G0,0.0,0.0,False
67350.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,,,75.0,5.0,0.0,-15.0,-20.0,-5.0,-10.0,-25.0,-30.0,5.0,0.0,-25.0,-30.0,5.0,0.0,,,,75.0,,,,,,,,,,,,,-5.0,-10.0,True,SC4281G0,70.0,70.0,False
67560.0,Sleep stage 1,Sleep stage W,105.0,-15.0,-120.0,,,,,,,,-5.0,-110.0,55.0,-50.0,,,5.0,-100.0,,,,,,,,,,,,,,,,,,,,,,SC4281G0,,,
67740.0,Sleep stage 1,Sleep stage W,45.0,15.0,-30.0,-25.0,-70.0,-25.0,15.0,-30.0,35.0,-10.0,15.0,-30.0,35.0,-10.0,15.0,-30.0,25.0,-20.0,15.0,-30.0,-25.0,-70.0,True,-25.0,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,-25.0,-70.0,True,SC4281G0,-70.0,-70.0,True
39570.0,Sleep stage 1,Sleep stage W,-5.0,,,15.0,20.0,,-15.0,-10.0,,,-15.0,-10.0,-15.0,-10.0,-15.0,-10.0,55.0,60.0,-25.0,-20.0,15.0,20.0,False,,,,,,,,,,,,,,,,,SC4282G0,,,
40260.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,-25.0,-20.0,-25.0,,,-5.0,0.0,45.0,50.0,45.0,50.0,,,85.0,90.0,75.0,80.0,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4282G0,-20.0,-20.0,True
40380.0,Sleep stage 1,Sleep stage W,-25.0,,,5.0,30.0,5.0,15.0,40.0,,,,,,,15.0,40.0,,,-25.0,0.0,5.0,30.0,False,5.0,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,SC4282G0,30.0,30.0,False
40680.0,Sleep stage 1,Sleep stage W,-25.0,15.0,40.0,-15.0,10.0,-15.0,-5.0,20.0,25.0,50.0,15.0,40.0,35.0,60.0,-5.0,20.0,25.0,50.0,25.0,50.0,-15.0,10.0,False,-15.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4282G0,10.0,10.0,False
41610.0,Sleep stage 2,Sleep stage W,15.0,-25.0,-40.0,-15.0,-30.0,-15.0,-15.0,-30.0,-25.0,-40.0,-25.0,-40.0,-25.0,-40.0,-15.0,-30.0,35.0,20.0,-25.0,-40.0,-15.0,-30.0,True,-15.0,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,SC4282G0,-30.0,-30.0,True
42030.0,Sleep stage 1,Sleep stage W,15.0,5.0,-10.0,-25.0,-40.0,-25.0,5.0,-10.0,,,5.0,-10.0,-5.0,-20.0,5.0,-10.0,5.0,-10.0,5.0,-10.0,-25.0,-40.0,True,-25.0,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,75.0,60.0,False,SC4282G0,-40.0,-40.0,True
42270.0,Sleep stage 1,Sleep stage W,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC4282G0,,,
43110.0,Sleep stage 2,Sleep stage W,-5.0,-25.0,-20.0,,,-15.0,-15.0,-10.0,-25.0,-20.0,-25.0,-20.0,5.0,10.0,-15.0,-10.0,-5.0,0.0,-25.0,-20.0,,,,-15.0,,,,,,,,,,,,,-15.0,-10.0,True,SC4282G0,-10.0,-10.0,True
43470.0,Sleep stage 1,Sleep stage W,25.0,,,,,,5.0,-20.0,,,35.0,10.0,25.0,0.0,5.0,-20.0,-15.0,-40.0,-5.0,-30.0,,,,,,,,,,,,,,,,,,,,SC4282G0,,,
58950.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,,,,-25.0,0.0,-5.0,20.0,-25.0,0.0,-15.0,10.0,-25.0,0.0,-5.0,20.0,-25.0,0.0,,,,,,,,,,,,,,,,,,,,SC4282G0,,,
59340.0,Sleep stage 1,Sleep stage W,-25.0,-5.0,20.0,-25.0,0.0,-25.0,-25.0,0.0,-5.0,20.0,-5.0,20.0,-25.0,0.0,-25.0,0.0,35.0,60.0,5.0,30.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4282G0,0.0,0.0,False
61170.0,Sleep stage 2,Sleep stage W,-25.0,5.0,30.0,-15.0,10.0,-5.0,-25.0,0.0,55.0,80.0,5.0,30.0,35.0,60.0,-25.0,0.0,25.0,50.0,35.0,60.0,-15.0,10.0,False,-5.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4282G0,20.0,20.0,False
62970.0,Sleep stage 3,Sleep stage W,-15.0,15.0,30.0,-25.0,-10.0,-5.0,5.0,20.0,35.0,50.0,15.0,30.0,25.0,40.0,5.0,20.0,25.0,40.0,15.0,30.0,-25.0,-10.0,True,-5.0,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,SC4282G0,10.0,10.0,False
67980.0,Sleep stage 2,Sleep stage W,-5.0,-5.0,0.0,-15.0,-10.0,-15.0,-15.0,-10.0,35.0,40.0,-15.0,-10.0,25.0,30.0,-15.0,-10.0,-5.0,0.0,-5.0,0.0,-15.0,-10.0,True,-15.0,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,SC4282G0,-10.0,-10.0,True
26550.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,65.0,-5.0,10.0,,,,,25.0,40.0,-5.0,10.0,5.0,20.0,,,,,,65.0,,,,,,,,,,,,,,,,SC4291G0,80.0,80.0,False
26610.0,Sleep stage 1,Sleep stage W,95.0,95.0,0.0,,,5.0,,,,,95.0,0.0,,,,,35.0,-60.0,,,,,,5.0,,,,,,,,,,,,,,,,SC4291G0,-90.0,-90.0,True
26910.0,Sleep stage 1,Sleep stage W,-25.0,15.0,40.0,,,,,,-5.0,20.0,,,,,,,35.0,60.0,15.0,40.0,,,,,,,,,,,,,,,,,,,,SC4291G0,,,
27360.0,Sleep stage 2,Sleep stage W,105.0,-5.0,-110.0,-25.0,-130.0,-25.0,5.0,-100.0,15.0,-90.0,-5.0,-110.0,5.0,-100.0,5.0,-100.0,15.0,-90.0,-5.0,-110.0,-25.0,-130.0,True,-25.0,-25.0,-130.0,True,-25.0,-130.0,True,-25.0,-130.0,True,-25.0,-130.0,True,,,,SC4291G0,-130.0,-130.0,True
29400.0,Sleep stage 2,Sleep stage W,5.0,25.0,20.0,-5.0,-10.0,-15.0,5.0,0.0,45.0,40.0,25.0,20.0,45.0,40.0,5.0,0.0,45.0,40.0,25.0,20.0,-5.0,-10.0,True,-15.0,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,SC4291G0,-20.0,-20.0,True
29640.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,-15.0,10.0,-15.0,-5.0,20.0,25.0,50.0,-25.0,0.0,25.0,50.0,-5.0,20.0,25.0,50.0,15.0,40.0,-15.0,10.0,False,-15.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4291G0,10.0,10.0,False
31410.0,Sleep stage 1,Sleep stage W,15.0,5.0,-10.0,,,,,,5.0,-10.0,5.0,-10.0,-15.0,-30.0,,,-15.0,-30.0,5.0,-10.0,,,,,,,,,,,,,,,,,,,,SC4291G0,,,
32820.0,Sleep stage 2,Sleep stage W,-15.0,-25.0,-10.0,,,,-25.0,-10.0,-15.0,0.0,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,-15.0,0.0,,,,,,,,,,,,,,,,,-5.0,10.0,False,SC4291G0,,,
32880.0,Sleep stage 1,Sleep stage W,5.0,15.0,10.0,,,,,,-25.0,-30.0,15.0,10.0,-25.0,-30.0,,,-25.0,-30.0,-15.0,-20.0,,,,,,,,,,,,,,,,,,,,SC4291G0,,,
33660.0,Sleep stage 4,Sleep stage W,-5.0,-5.0,0.0,-15.0,-10.0,-15.0,-5.0,0.0,35.0,40.0,-5.0,0.0,15.0,20.0,-5.0,0.0,35.0,40.0,15.0,20.0,-15.0,-10.0,True,-15.0,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,SC4291G0,-10.0,-10.0,True
34350.0,Sleep stage 4,Sleep stage W,-5.0,-5.0,0.0,-15.0,-10.0,-5.0,-5.0,0.0,25.0,30.0,-5.0,0.0,15.0,20.0,-5.0,0.0,25.0,30.0,5.0,10.0,-15.0,-10.0,True,-5.0,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,SC4291G0,0.0,0.0,False
35340.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,-5.0,-10.0,,-5.0,-10.0,25.0,20.0,-5.0,-10.0,-15.0,-20.0,-5.0,-10.0,15.0,10.0,15.0,10.0,-5.0,-10.0,True,,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,-5.0,-10.0,True,SC4291G0,,,
37950.0,Sleep stage 1,Sleep stage W,5.0,15.0,10.0,-25.0,-30.0,-25.0,-25.0,-30.0,35.0,30.0,15.0,10.0,,,-25.0,-30.0,65.0,60.0,45.0,40.0,-25.0,-30.0,True,-25.0,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,-25.0,-30.0,True,SC4291G0,-30.0,-30.0,True
38460.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,105.0,130.0,-5.0,-5.0,20.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-5.0,20.0,-5.0,20.0,-25.0,0.0,105.0,130.0,False,-5.0,105.0,130.0,False,105.0,130.0,False,105.0,130.0,False,105.0,130.0,False,-5.0,20.0,False,SC4291G0,20.0,20.0,False
38580.0,Sleep stage 1,Sleep stage W,25.0,15.0,-10.0,-15.0,-40.0,-25.0,-5.0,-30.0,15.0,-10.0,15.0,-10.0,15.0,-10.0,-5.0,-30.0,35.0,10.0,15.0,-10.0,-15.0,-40.0,True,-25.0,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,SC4291G0,-50.0,-50.0,True
39750.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,-15.0,-10.0,-25.0,-15.0,-10.0,55.0,60.0,-5.0,0.0,15.0,20.0,-15.0,-10.0,45.0,50.0,-5.0,0.0,-15.0,-10.0,True,-25.0,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,-15.0,-10.0,True,SC4291G0,-20.0,-20.0,True
39810.0,Sleep stage 1,Sleep stage W,-5.0,,,,,,,,-25.0,-20.0,,,55.0,60.0,,,-15.0,-10.0,-15.0,-10.0,,,,,,,,,,,,,,,,,,,,SC4291G0,,,
39930.0,Sleep stage 1,Sleep stage W,15.0,45.0,30.0,-25.0,-40.0,-5.0,-15.0,-30.0,,,45.0,30.0,,,-25.0,-40.0,85.0,70.0,45.0,30.0,-25.0,-40.0,True,-5.0,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,SC4291G0,-20.0,-20.0,True
42720.0,Sleep stage 4,Sleep stage W,-15.0,-25.0,-10.0,-15.0,0.0,-5.0,-15.0,0.0,25.0,40.0,-25.0,-10.0,-25.0,-10.0,-15.0,0.0,25.0,40.0,15.0,30.0,-15.0,0.0,False,-5.0,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,SC4291G0,10.0,10.0,False
43080.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,-15.0,10.0,-15.0,-15.0,10.0,45.0,70.0,-25.0,0.0,45.0,70.0,-15.0,10.0,15.0,40.0,55.0,80.0,-15.0,10.0,False,-15.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4291G0,10.0,10.0,False
43560.0,Sleep stage 1,Sleep stage W,25.0,-25.0,-50.0,-5.0,-30.0,-15.0,-25.0,-50.0,-25.0,-50.0,-25.0,-50.0,-15.0,-40.0,-25.0,-50.0,5.0,-20.0,-25.0,-50.0,-5.0,-30.0,True,-15.0,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-25.0,-50.0,True,SC4291G0,-40.0,-40.0,True
46770.0,Sleep stage 2,Sleep stage W,-25.0,-15.0,10.0,-15.0,10.0,-15.0,-15.0,10.0,65.0,90.0,-15.0,10.0,15.0,40.0,-15.0,10.0,,,-5.0,20.0,-15.0,10.0,False,-15.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4291G0,10.0,10.0,False
